loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], gyroADC[0], gyroADC[1], gyroADC[2], gyroUnfilt[0], gyroUnfilt[1], gyroUnfilt[2], debug[0], debug[1], debug[2], debug[3], debug[4], debug[5], debug[6], debug[7], motor[0], motor[1], motor[2], motor[3], eRPM[0], eRPM[1], eRPM[2], eRPM[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 13114772,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -1,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 159, 164, 164, 158,  12,  13,  12,  12, 0, 0, IDLE, 0, 0
  1, 13116015,   0,   0,   2,   0,   0,   0,  -1,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -1,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 159, 167, 162, 158,  12,  13,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
  2, 13117260,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 158, 165, 163, 160,  12,  13,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
  3, 13118501,   0,   0,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 158, 166, 163, 162,  12,  13,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
  4, 13119745,   0,   0,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 158, 166, 161, 162,  12,  13,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
  5, 13120995,   0,  -1,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 158, 166, 161, 163,  13,  13,  13,  13, ANGLE_MODE, 0, IDLE, 1, 1
  6, 13122231,   0,  -1,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 158, 165, 161, 164,  13,  13,  13,  12, ANGLE_MODE, 0, IDLE, 1, 1
  7, 13123474,   0,  -1,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 158, 164, 161, 165,  13,  12,  13,  12, ANGLE_MODE, 0, IDLE, 1, 1
  8, 13124719,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 158, 160, 160, 163,  13,  12,  13,  12, ANGLE_MODE, 0, IDLE, 1, 1
  9, 13125962,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0, 159, 159, 158, 161,  13,  12,  13,  12, ANGLE_MODE, 0, IDLE, 1, 1
 10, 13127205,   0,  -1,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 162, 164, 158, 165,  13,  12,  13,  12, ANGLE_MODE, 0, IDLE, 1, 1
 11, 13128448,   0,  -1,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 163, 162, 158, 165,  13,  12,  13,  12, ANGLE_MODE, 0, IDLE, 1, 1
 12, 13129691,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 162, 160, 158, 164,  13,  12,  13,  12, ANGLE_MODE, 0, IDLE, 1, 1
 13, 13130935,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 162, 158, 159, 163,  13,  12,  13,  12, ANGLE_MODE, 0, IDLE, 1, 1
 14, 13132178,   0,   0,  -1,   0,   0,   0,   0,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 162, 158, 161, 164,  13,  12,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
 15, 13133421,   0,   0,  -1,   0,   0,   0,   1,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 164, 158, 165, 163,  13,  12,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
 16, 13134672,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 164, 158, 164, 160,  13,  12,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
 17, 13135908,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 163, 158, 164, 158,  13,  13,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
 18, 13137151,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 162, 159, 165, 158,  13,  13,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
 19, 13138394,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -1,   0,  -1,   0,   0,   0,   0,   0,   0, 164, 161, 166, 158,  13,  12,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
 20, 13139638,   0,   1,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,  -1,   0,   0,  -1,   0,   0,  -1,   0,   0,   0,   0,   0,   0, 165, 161, 169, 158,  13,  12,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
 21, 13140887,   0,   1,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,  -1,   0,   0,  -1,   0,   0,  -1,   0,   0,   0,   0,   0,   0, 166, 161, 169, 158,  13,  12,  12,  13, ANGLE_MODE, 0, IDLE, 1, 1
 22, 13142125,   0,   1,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 163, 162, 165, 158,  13,  12,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
 23, 13143368,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 161, 161, 162, 158,  13,  12,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
 24, 13144611,   0,   0,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 158, 162, 162, 161,  13,  13,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
 25, 13145854,   0,   0,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 158, 162, 161, 159,  13,  13,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
102, 13146473,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -1,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 159, 163, 161, 158,  12,  13,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
103, 13147721,   0,   0,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 158, 166, 162, 163,  12,  13,  12,  12, ANGLE_MODE, 0, IDLE, 1, 1
104, 13148960,   0,   0,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 158, 166, 162, 163,  12,  13,  12,  13, ANGLE_MODE, 0, IDLE, 1, 1
105, 13150203,   0,   0,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 158, 166, 161, 164,  12,  13,  13,  13, ANGLE_MODE, 0, IDLE, 1, 1
106, 13151446,   0,  -1,   1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0, 158, 170, 161, 168,  12,  14,  13,  13, ANGLE_MODE, 0, IDLE, 1, 1
107, 13152689,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 158, 166, 160, 166,  12,  14,  13,  13, ANGLE_MODE, 0, IDLE, 1, 1
108, 13153932,   0,  -1,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 158, 166, 159, 167,  12,  14,  13,  13, ANGLE_MODE, 0, IDLE, 1, 1
109, 13155180,   0,  -1,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   1,   1,   0,   1,   0,   0,   0,   0,   0,   0, 160, 169, 158, 170,  12,  14,  13,  14, ANGLE_MODE, 0, IDLE, 1, 1
110, 13156422,   0,  -1,  -1,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 163, 169, 158, 169,  12,  15,  13,  14, ANGLE_MODE, 0, IDLE, 1, 1
111, 13157664,   0,  -1,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 164, 162, 158, 161,  12,  15,  13,  15, ANGLE_MODE, 0, IDLE, 1, 1
112, 13158907,  -1,  -1,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   1,   0,   0,   0,   0,   0,   0,   0, 167, 168, 158, 164,  14,  17,  14,  16, ANGLE_MODE, 0, IDLE, 1, 1
113, 13160151,   0,   0,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 166, 162, 158, 158,  13,  17,  14,  16, ANGLE_MODE, 0, IDLE, 1, 1
114, 13161405,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0, 162, 163, 158, 163,  13,  17,  15,  16, ANGLE_MODE, 0, IDLE, 1, 1
115, 13162635,  -1,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   1,   0,   0,   1,   0,  -2,   1,   0,   0,   0,   0,   0,   0,   0, 167, 169, 158, 160,  13,  17,  15,  17, ANGLE_MODE, 0, IDLE, 1, 1
116, 13163879,   0,   0,   1,   0,   0,   0,   1,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -2,  -1,   0,  -4,  -1,   0,   0,   0,   0,   0,   0,   0, 158, 160, 167, 162,  13,  18,  16,  18, ANGLE_MODE, 0, IDLE, 1, 1
117, 13165122,   0,   0,   2,   0,   0,   0,   1,   2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -3,   0,   0,  -4,   0,   0,   0,   0,   0,   0,   0,   0, 162, 163, 172, 158,  13,  19,  16,  18, ANGLE_MODE, 0, IDLE, 1, 1
118, 13166365,   1,   0,   3,   0,   0,   0,   2,   2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -3,  -1,   0,  -3,  -1,   0,   0,   0,   0,   0,   0,   0, 158, 161, 179, 159,  13,  19,  17,  18, ANGLE_MODE, 0, IDLE, 1, 1
119, 13167613,   1,   0,   4,   0,   0,   0,   3,   2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 158, 162, 184, 160,  13,  19,  17,  19, ANGLE_MODE, 0, IDLE, 1, 1
120, 13168852,   0,   0,   4,   0,   0,   0,   0,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -3,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 159, 169, 175, 158,  13,  21,  18,  19, ANGLE_MODE, 0, IDLE, 1, 1
121, 13170095,   0,   0,   3,   0,   0,   0,   1,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -1,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0, 158, 173, 173, 165,  12,  21,  18,  19, ANGLE_MODE, 0, IDLE, 1, 1
122, 13171340,   0,   0,   2,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 160, 173, 162, 158,  12,  21,  18,  20, ANGLE_MODE, 0, IDLE, 1, 1
123, 13172583,   1,   0,   1,   0,   0,   0,   1,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   1,  -1,   0,   1,  -1,   0,   0,   0,   0,   0,   0,   0, 158, 168, 167, 167,  12,  22,  19,  21, ANGLE_MODE, 0, IDLE, 1, 1
124, 13173826,   0,  -1,   0,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   2,   0,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0, 161, 171, 158, 167,  12,  22,  19,  21, ANGLE_MODE, 0, IDLE, 1, 1
125, 13175069,   1,  -1,  -1,   0,   0,   0,   1,  -1,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   3,  -1,   0,   4,  -1,   0,   0,   0,   0,   0,   0,   0, 158, 161, 161, 172,  12,  22,  20,  22, ANGLE_MODE, 0, IDLE, 1, 1
126, 13176312,   0,  -1,  -2,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   3,   0,   1,   3,   0,   1,   0,   0,   0,   0,   0,   0, 164, 162, 158, 170,  12,  23,  20,  23, ANGLE_MODE, 0, IDLE, 1, 1
127, 13177555,   1,  -1,  -2,   0,   0,   0,   1,  -1,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   3,   0,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0, 161, 158, 159, 174,  12,  23,  21,  23, ANGLE_MODE, 0, IDLE, 1, 1
204, 13178180,   0,  -1,  -2,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   3,   1,   0,   2,   1,   0,   0,   0,   0,   0,   0,   0, 165, 161, 158, 173,  12,  23,  22,  23, ANGLE_MODE, 0, IDLE, 1, 1
205, 13179423,   0,  -1,  -2,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   2,  -1,   0,   1,  -1,   0,   0,   0,   0,   0,   0,   0, 167, 164, 158, 173,  13,  24,  22,  24, ANGLE_MODE, 0, IDLE, 1, 1
206, 13180666,   0,  -1,  -2,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   2,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 167, 159, 158, 168,  13,  25,  22,  24, ANGLE_MODE, 0, IDLE, 1, 1
207, 13181911,   1,   0,  -2,   0,   0,   0,   2,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,  -1,   0,   1,  -1,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0, 168, 158, 172, 176,  13,  25,  23,  25, ANGLE_MODE, 0, IDLE, 1, 1
208, 13183153,   1,   0,  -1,   0,   0,   0,   1,   2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -2,   0,  -1,   0,   0,   0,   0,   0,   0, 171, 158, 173, 168,  13,  25,  23,  25, ANGLE_MODE, 0, IDLE, 1, 1
209, 13184396,   1,   0,   0,   0,   0,   0,   1,   2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -1,  -1,   0,  -3,  -1,   0,   0,   0,   0,   0,   0,   0, 168, 158, 175, 164,  13,  26,  24,  25, ANGLE_MODE, 0, IDLE, 1, 1
210, 13185639,   1,   0,   1,   0,   0,   0,   1,   2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -2,  -1,   0,  -3,  -1,   0,   0,   0,   0,   0,   0,   0, 161, 158, 174, 160,  13,  26,  24,  26, ANGLE_MODE, 0, IDLE, 1, 1
211, 13186883,   1,   1,   3,   0,   0,   0,  -1,   2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,  -1,  -3,   0,  -1,  -4,   0,  -1,   0,   0,   0,   0,   0,   0, 167, 169, 177, 158,  13,  26,  24,  27, ANGLE_MODE, 0, IDLE, 1, 1
212, 13188134,   1,   0,   4,   0,   0,   0,   1,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,  -1,   0,  -3,  -1,   0,  -3,  -1,   0,   0,   0,   0,   0,   0,   0, 158, 166, 177, 158,  13,  30,  25,  27, ANGLE_MODE, 0, IDLE, 1, 1
213, 13189370,   1,   0,   4,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,  -3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 158, 177, 174, 164,  12,  30,  25,  28, ANGLE_MODE, 0, IDLE, 1, 1
214, 13190615,   1,   0,   3,   0,   0,   0,   1,  -1,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,  -1,   0,  -2,  -1,   1,   0,  -1,   1,   0,   0,   0,   0,   0,   0, 158, 174, 182, 172,  12,  31,  25,  31, ANGLE_MODE, 0, IDLE, 1, 1
215, 13191857,   0,   0,   3,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,  -1,   1,   0,   1,   1,   0,   0,   0,   0,   0,   0,   0, 158, 174, 167, 162,  12,  32,  29,  31, ANGLE_MODE, 0, IDLE, 1, 1
216, 13193099,   1,   0,   2,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0, 158, 170, 168, 166,  12,  32,  29,  32, ANGLE_MODE, 0, IDLE, 1, 1
217, 13194351,   0,  -1,   0,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,  -1,   3, 1000,   0,   0,   0,   0,   0,   0,   2,   0,   1,   4,   0,   1,   0,   0,   0,   0,   0,   0, 160, 171, 158, 166,  12,  34,  30,  33, ANGLE_MODE, 0, IDLE, 1, 1
218, 13195586,   0,  -1,  -1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   3,   0,   0,   4,   0,   0,   0,   0,   0,   0,   0,   0, 167, 171, 158, 172,  13,  34,  30,  33, ANGLE_MODE, 0, IDLE, 1, 1
219, 13196829,   0,  -1,  -2,   0,   0,   0,  -2,  -2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   4,  -1,   1,   3,  -1,   1,   0,   0,   0,   0,   0,   0, 173, 174, 158, 177,  13,  35,  31,  35, ANGLE_MODE, 0, IDLE, 1, 1
220, 13198072,   0,  -1,  -3,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   3,   1,  -1,   1,   1,  -1,   0,   0,   0,   0,   0,   0, 169, 164, 158, 174,  14,  37,  31,  36, ANGLE_MODE, 0, IDLE, 1, 1
221, 13199315,   0,   0,  -3,   0,   0,   0,  -1,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 171, 158, 159, 166,  14,  37,  33,  36, ANGLE_MODE, 0, IDLE, 1, 1
222, 13200560,   0,  -1,  -2,   0,   0,   0,   0,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   1,  -1,   1,  -1,  -1,   1,   0,   0,   0,   0,   0,   0, 163, 163, 158, 173,  14,  38,  34,  36, ANGLE_MODE, 0, IDLE, 1, 1
223, 13201803,   1,   0,  -1,   0,   0,   0,   1,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -1,   0,  -1,  -2,   0,  -1,   0,   0,   0,   0,   0,   0, 163, 158, 167, 167,  14,  40,  34,  39, ANGLE_MODE, 0, IDLE, 1, 1
224, 13203048,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -1,   0,  -1,  -2,   0,  -1,   0,   0,   0,   0,   0,   0, 158, 158, 163, 158,  15,  42,  36,  39, ANGLE_MODE, 0, IDLE, 1, 1
225, 13204289,   0,   0,   2,   0,   0,   0,  -1,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 167, 167, 169, 158,  15,  42,  36,  41, ANGLE_MODE, 0, IDLE, 1, 1
226, 13205532,   0,   0,   2,   0,   0,   0,  -1,   2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 175, 173, 177, 158,  16,  43,  37,  43, ANGLE_MODE, 0, IDLE, 1, 1
227, 13206776,   0,   0,   2,   0,   0,   0,  -1,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 168, 172, 173, 158,  16,  45,  39,  45, ANGLE_MODE, 0, IDLE, 1, 1
228, 13208025,   0,   1,   3,   0,   0,   0,  -1,   1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -2,   0,  -1,  -2,   0,  -1,   0,   0,   0,   0,   0,   0, 167, 170, 174, 158,  17,  47,  40,  47, ANGLE_MODE, 0, IDLE, 1, 1
229, 13209262,   0,   0,   2,   0,   0,   0,  -1,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -1,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0, 164, 171, 169, 158,  17,  50,  42,  49, ANGLE_MODE, 0, IDLE, 1, 1
306, 13209881,  -1,   0,   2,   0,   0,   0,  -1,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,  -1,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0, 165, 173, 166, 158,  18,  50,  42,  49, ANGLE_MODE, 0, IDLE, 1, 1
307, 13211124,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0, 158, 165, 162, 159,  18,  53,  44,  52, ANGLE_MODE, 0, IDLE, 1, 1
308, 13212369,   0,   0,   1,   0,   0,   0,   1,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0, 158, 167, 164, 168,  19,  55,  46,  54, ANGLE_MODE, 0, IDLE, 1, 1
309, 13213612,   0,  -1,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   1,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0, 158, 167, 159, 169,  19,  60,  48,  56, ANGLE_MODE, 0, IDLE, 1, 1
310, 13214853,  -1,   0,  -1,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   0,   0,   2,   1,   0,   2,   1,   0,   0,   0,   0,   0,   0,   0, 167, 167, 158, 165,  19,  60,  48,  59, ANGLE_MODE, 0, IDLE, 1, 1
311, 13216097,  -1,   0,  -1,   0,   0,   0,  -3,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   1,   0,   2,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0, 178, 173, 158, 164,  20,  64,  51,  61, ANGLE_MODE, 0, IDLE, 1, 1
312, 13217342,  -1,   0,  -2,   0,   0,   0,  -3,   0,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   1,   0,   2,   2,  -1,   1,   2,  -1,   0,   0,   0,   0,   0,   0, 180, 175, 158, 165,  20,  64,  53,  63, ANGLE_MODE, 0, IDLE, 1, 1
313, 13218584,  -1,   1,  -1,   0,   0,   0,  -2,   2,   0,   0,   0,   1,  -1,   2, 1000,   0,   0,   0,   0,   1,  -1,   1,   0,  -1,   0,   0,  -1,   0,   0,   0,   0,   0,   0, 181, 165, 164, 158,  21,  63,  56,  66, ANGLE_MODE, 0, IDLE, 1, 1
